step,time,well_id,qgi_opt,qgi_meas,qo_meas,qo_pred,Pwh_pred,solve_time,status
27,2020-01-30T00:00:00.0,ND-001,97.7675953013963,111.01,245.4,246.17803955078125,141.0426025390625,0.5230000019073486,time_limit
27,2020-01-31T00:00:00.0,ND-001,126.10950453291834,113.33,249.6,252.91213989257812,144.12864685058594,0.5230000019073486,time_limit
27,2020-02-01T00:00:00.0,ND-001,117.64952579428103,110.34,237.5,245.5904083251953,142.97772216796875,0.5230000019073486,time_limit
27,2020-02-02T00:00:00.0,ND-001,84.28334071603237,109.19,246.6,221.66481018066406,138.8063201904297,0.5230000019073486,time_limit
27,2020-02-03T00:00:00.0,ND-001,133.61,108.61,245.8,242.22337341308594,144.84555053710938,0.5230000019073486,time_limit
28,2020-01-28T00:00:00.0,ND-001,88.49,113.49,247.8,230.7548828125,139.3049774169922,0.5750000476837158,time_limit
28,2020-01-29T00:00:00.0,ND-001,136.64,111.64,240.0,246.28880310058594,143.80821228027344,0.5750000476837158,time_limit
28,2020-01-30T00:00:00.0,ND-001,136.01,111.01,245.4,258.0912170410156,144.28286743164062,0.5750000476837158,time_limit
28,2020-01-31T00:00:00.0,ND-001,88.33,113.33,249.6,226.6153564453125,139.23507690429688,0.5750000476837158,time_limit
28,2020-02-01T00:00:00.0,ND-001,85.34,110.34,237.5,222.2636260986328,138.49075317382812,0.5750000476837158,time_limit
28,2020-02-02T00:00:00.0,ND-001,134.19,109.19,246.6,247.90835571289062,144.93775939941406,0.5750000476837158,time_limit
28,2020-02-03T00:00:00.0,ND-001,83.61,108.61,245.8,216.95875549316406,138.59759521484375,0.5750000476837158,time_limit
28,2020-02-04T00:00:00.0,ND-001,132.49,107.49,251.8,256.50592041015625,144.85458374023438,0.5750000476837158,time_limit
29,2020-01-29T00:00:00.0,ND-001,86.64,111.64,240.0,234.5377960205078,140.4623565673828,0.5350000858306885,time_limit
29,2020-01-30T00:00:00.0,ND-001,136.01,111.01,245.4,258.0912170410156,144.28286743164062,0.5350000858306885,time_limit
29,2020-01-31T00:00:00.0,ND-001,138.32999999999998,113.33,249.6,252.98129272460938,144.88902282714844,0.5350000858306885,time_limit
29,2020-02-01T00:00:00.0,ND-001,85.34,110.34,237.5,222.2636260986328,138.49075317382812,0.5350000858306885,time_limit
29,2020-02-02T00:00:00.0,ND-001,84.19,109.19,246.6,221.541259765625,138.78460693359375,0.5350000858306885,time_limit
29,2020-02-03T00:00:00.0,ND-001,133.61,108.61,245.8,242.22337341308594,144.84555053710938,0.5350000858306885,time_limit
29,2020-02-04T00:00:00.0,ND-001,82.49,107.49,251.8,226.07928466796875,138.44943237304688,0.5350000858306885,time_limit
29,2020-02-05T00:00:00.0,ND-001,136.54000000000002,111.54,243.7,261.4540100097656,143.6974639892578,0.5350000858306885,time_limit
30,2020-01-30T00:00:00.0,ND-001,136.01,111.01,245.4,258.0912170410156,144.28286743164062,0.2070000171661377,optimal
30,2020-01-31T00:00:00.0,ND-001,138.32999999999998,113.33,249.6,252.98129272460938,144.88902282714844,0.2070000171661377,optimal
30,2020-02-01T00:00:00.0,ND-001,135.34,110.34,237.5,246.1639404296875,144.1607208251953,0.2070000171661377,optimal
30,2020-02-02T00:00:00.0,ND-001,134.19,109.19,246.6,247.90835571289062,144.93775939941406,0.2070000171661377,optimal
30,2020-02-03T00:00:00.0,ND-001,133.61,108.61,245.8,242.22337341308594,144.84555053710938,0.2070000171661377,optimal
30,2020-02-04T00:00:00.0,ND-001,132.49,107.49,251.8,256.50592041015625,144.85458374023438,0.2070000171661377,optimal
30,2020-02-05T00:00:00.0,ND-001,115.97460038331035,111.54,243.7,257.7130126953125,142.18087768554688,0.2070000171661377,optimal
30,2020-02-06T00:00:00.0,ND-001,136.18,111.18,252.2,250.55718994140625,144.67750549316406,0.2070000171661377,optimal
31,2020-01-31T00:00:00.0,ND-001,138.32999999999998,113.33,249.6,252.98129272460938,144.88902282714844,0.06299996376037598,optimal
31,2020-02-01T00:00:00.0,ND-001,135.34,110.34,237.5,246.1639404296875,144.1607208251953,0.06299996376037598,optimal
31,2020-02-02T00:00:00.0,ND-001,134.19,109.19,246.6,247.90835571289062,144.93775939941406,0.06299996376037598,optimal
31,2020-02-03T00:00:00.0,ND-001,133.61,108.61,245.8,242.22337341308594,144.84555053710938,0.06299996376037598,optimal
31,2020-02-04T00:00:00.0,ND-001,118.27588874544857,107.49,251.8,255.46649169921875,143.81552124023438,0.06299996376037598,optimal
31,2020-02-05T00:00:00.0,ND-001,118.27798041547763,111.54,243.7,258.7296142578125,142.39646911621094,0.06299996376037598,optimal
31,2020-02-06T00:00:00.0,ND-001,135.03730685348833,111.18,252.2,250.6361846923828,144.6091766357422,0.06299996376037598,optimal
31,2020-02-07T00:00:00.0,ND-001,135.78,110.78,251.7,250.7430419921875,145.12879943847656,0.06299996376037598,optimal
32,2020-02-01T00:00:00.0,ND-001,85.34,110.34,237.5,222.2636260986328,138.49075317382812,0.5339999198913574,time_limit
32,2020-02-02T00:00:00.0,ND-001,134.19,109.19,246.6,247.90835571289062,144.93775939941406,0.5339999198913574,time_limit
32,2020-02-03T00:00:00.0,ND-001,133.61,108.61,245.8,242.22337341308594,144.84555053710938,0.5339999198913574,time_limit
32,2020-02-04T00:00:00.0,ND-001,132.49,107.49,251.8,256.50592041015625,144.85458374023438,0.5339999198913574,time_limit
32,2020-02-05T00:00:00.0,ND-001,136.54000000000002,111.54,243.7,261.4540100097656,143.6974639892578,0.5339999198913574,time_limit
32,2020-02-06T00:00:00.0,ND-001,86.18,111.18,252.2,223.88282775878906,138.622314453125,0.5339999198913574,time_limit
32,2020-02-07T00:00:00.0,ND-001,135.78,110.78,251.7,250.7430419921875,145.12879943847656,0.5339999198913574,time_limit
32,2020-02-08T00:00:00.0,ND-001,132.56,107.56,262.3,258.4507141113281,144.38922119140625,0.5339999198913574,time_limit
33,2020-02-02T00:00:00.0,ND-001,134.19,109.19,246.6,247.90835571289062,144.93775939941406,0.16700005531311035,optimal
33,2020-02-03T00:00:00.0,ND-001,133.61,108.61,245.8,242.22337341308594,144.84555053710938,0.16700005531311035,optimal
33,2020-02-04T00:00:00.0,ND-001,132.49,107.49,251.8,256.50592041015625,144.85458374023438,0.16700005531311035,optimal
33,2020-02-05T00:00:00.0,ND-001,136.54000000000002,111.54,243.7,261.4540100097656,143.6974639892578,0.16700005531311035,optimal
33,2020-02-06T00:00:00.0,ND-001,136.18,111.18,252.2,250.55718994140625,144.67750549316406,0.16700005531311035,optimal
33,2020-02-07T00:00:00.0,ND-001,111.70613598368948,110.78,251.7,248.67391967773438,143.37429809570312,0.16700005531311035,optimal
33,2020-02-08T00:00:00.0,ND-001,132.56,107.56,262.3,258.4507141113281,144.38922119140625,0.16700005531311035,optimal
33,2020-02-09T00:00:00.0,ND-001,129.18,104.18,232.8,239.92434692382812,143.52215576171875,0.16700005531311035,optimal
34,2020-02-03T00:00:00.0,ND-001,133.61,108.61,245.8,242.22337341308594,144.84555053710938,0.20300006866455078,optimal
34,2020-02-04T00:00:00.0,ND-001,132.49,107.49,251.8,256.50592041015625,144.85458374023438,0.20300006866455078,optimal
34,2020-02-05T00:00:00.0,ND-001,136.54000000000002,111.54,243.7,261.4540100097656,143.6974639892578,0.20300006866455078,optimal
34,2020-02-06T00:00:00.0,ND-001,136.18,111.18,252.2,250.55718994140625,144.67750549316406,0.20300006866455078,optimal
34,2020-02-07T00:00:00.0,ND-001,135.78,110.78,251.7,250.7430419921875,145.12879943847656,0.20300006866455078,optimal
34,2020-02-08T00:00:00.0,ND-001,132.56,107.56,262.3,258.4507141113281,144.38922119140625,0.20300006866455078,optimal
34,2020-02-09T00:00:00.0,ND-001,129.18,104.18,232.8,239.92434692382812,143.52215576171875,0.20300006866455078,optimal
34,2020-02-10T00:00:00.0,ND-001,133.07999999999998,108.08,230.5,231.09437561035156,144.14234924316406,0.20300006866455078,optimal
35,2020-02-04T00:00:00.0,ND-001,132.49,107.49,251.8,256.50592041015625,144.85458374023438,0.1099998950958252,optimal
35,2020-02-05T00:00:00.0,ND-001,136.54000000000002,111.54,243.7,261.4540100097656,143.6974639892578,0.1099998950958252,optimal
35,2020-02-06T00:00:00.0,ND-001,136.18,111.18,252.2,250.55718994140625,144.67750549316406,0.1099998950958252,optimal
35,2020-02-07T00:00:00.0,ND-001,135.78,110.78,251.7,250.7430419921875,145.12879943847656,0.1099998950958252,optimal
35,2020-02-08T00:00:00.0,ND-001,127.02281518172246,107.56,262.3,257.7342529296875,143.92884826660156,0.1099998950958252,optimal
35,2020-02-09T00:00:00.0,ND-001,129.18,104.18,232.8,239.92434692382812,143.52215576171875,0.1099998950958252,optimal
35,2020-02-10T00:00:00.0,ND-001,130.48764503773657,108.08,230.5,231.3489990234375,143.99427795410156,0.1099998950958252,optimal
35,2020-02-11T00:00:00.0,ND-001,130.25,105.25,226.4,228.92520141601562,144.04336547851562,0.1099998950958252,optimal
36,2020-02-05T00:00:00.0,ND-001,134.19,111.54,243.7,261.5731506347656,143.5634307861328,0.09800004959106445,optimal
36,2020-02-06T00:00:00.0,ND-001,136.18,111.18,252.2,250.55718994140625,144.67750549316406,0.09800004959106445,optimal
36,2020-02-07T00:00:00.0,ND-001,135.78,110.78,251.7,250.7430419921875,145.12879943847656,0.09800004959106445,optimal
36,2020-02-08T00:00:00.0,ND-001,132.56,107.56,262.3,258.4507141113281,144.38922119140625,0.09800004959106445,optimal
36,2020-02-09T00:00:00.0,ND-001,102.02281518172246,104.18,232.8,232.10708618164062,140.91668701171875,0.09800004959106445,optimal
36,2020-02-10T00:00:00.0,ND-001,122.33967307719712,108.08,230.5,231.4329071044922,143.45223999023438,0.09800004959106445,optimal
36,2020-02-11T00:00:00.0,ND-001,130.25,105.25,226.4,228.92520141601562,144.04336547851562,0.09800004959106445,optimal
36,2020-02-12T00:00:00.0,ND-001,131.61,106.61,241.2,244.93240356445312,144.49655151367188,0.09800004959106445,optimal
37,2020-02-06T00:00:00.0,ND-001,134.19,111.18,252.2,250.67991638183594,144.5572052001953,0.23399996757507324,optimal
37,2020-02-07T00:00:00.0,ND-001,135.78,110.78,251.7,250.7430419921875,145.12879943847656,0.23399996757507324,optimal
37,2020-02-08T00:00:00.0,ND-001,132.56,107.56,262.3,258.4507141113281,144.38922119140625,0.23399996757507324,optimal
37,2020-02-09T00:00:00.0,ND-001,129.18,104.18,232.8,239.92434692382812,143.52215576171875,0.23399996757507324,optimal
37,2020-02-10T00:00:00.0,ND-001,102.02281518172246,108.08,230.5,225.60423278808594,141.35018920898438,0.23399996757507324,optimal
37,2020-02-11T00:00:00.0,ND-001,122.33967307719712,105.25,226.4,228.7351837158203,143.53009033203125,0.23399996757507324,optimal
37,2020-02-12T00:00:00.0,ND-001,130.48764503773657,106.61,241.2,244.9820556640625,144.44586181640625,0.23399996757507324,optimal
37,2020-02-13T00:00:00.0,ND-001,133.28,108.28,239.5,246.15164184570312,144.408203125,0.23399996757507324,optimal
38,2020-02-07T00:00:00.0,ND-001,97.32405735114115,110.78,251.7,240.77243041992188,141.58038330078125,0.2799999713897705,optimal
38,2020-02-08T00:00:00.0,ND-001,132.56,107.56,262.3,258.4507141113281,144.38922119140625,0.2799999713897705,optimal
38,2020-02-09T00:00:00.0,ND-001,129.18,104.18,232.8,239.92434692382812,143.52215576171875,0.2799999713897705,optimal
38,2020-02-10T00:00:00.0,ND-001,133.07999999999998,108.08,230.5,231.09437561035156,144.14234924316406,0.2799999713897705,optimal
38,2020-02-11T00:00:00.0,ND-001,81.97737299009636,105.25,226.4,206.91798400878906,138.02719116210938,0.2799999713897705,optimal
38,2020-02-12T00:00:00.0,ND-001,131.61,106.61,241.2,244.93240356445312,144.49655151367188,0.2799999713897705,optimal
38,2020-02-13T00:00:00.0,ND-001,133.28,108.28,239.5,246.15164184570312,144.408203125,0.2799999713897705,optimal
38,2020-02-14T00:00:00.0,ND-001,131.82999999999998,106.83,228.7,246.53445434570312,144.1298828125,0.2799999713897705,optimal
39,2020-02-08T00:00:00.0,ND-001,108.38384014579881,107.56,262.3,248.97418212890625,141.8610076904297,0.12199997901916504,optimal
39,2020-02-09T00:00:00.0,ND-001,129.18,104.18,232.8,239.92434692382812,143.52215576171875,0.12199997901916504,optimal
39,2020-02-10T00:00:00.0,ND-001,133.07999999999998,108.08,230.5,231.09437561035156,144.14234924316406,0.12199997901916504,optimal
39,2020-02-11T00:00:00.0,ND-001,130.25,105.25,226.4,228.92520141601562,144.04336547851562,0.12199997901916504,optimal
39,2020-02-12T00:00:00.0,ND-001,87.99100564758419,106.61,241.2,225.70736694335938,140.07139587402344,0.12199997901916504,optimal
39,2020-02-13T00:00:00.0,ND-001,131.79528332416112,108.28,239.5,246.3334503173828,144.33384704589844,0.12199997901916504,optimal
39,2020-02-14T00:00:00.0,ND-001,131.82999999999998,106.83,228.7,246.53445434570312,144.1298828125,0.12199997901916504,optimal
39,2020-02-15T00:00:00.0,ND-001,127.37,102.37,232.2,241.14804077148438,144.1244354248047,0.12199997901916504,optimal
40,2020-02-09T00:00:00.0,ND-001,104.1086091625482,104.18,232.8,233.412841796875,141.2017822265625,0.10800004005432129,optimal
40,2020-02-10T00:00:00.0,ND-001,133.07999999999998,108.08,230.5,231.09437561035156,144.14234924316406,0.10800004005432129,optimal
40,2020-02-11T00:00:00.0,ND-001,130.25,105.25,226.4,228.92520141601562,144.04336547851562,0.10800004005432129,optimal
40,2020-02-12T00:00:00.0,ND-001,131.61,106.61,241.2,244.93240356445312,144.49655151367188,0.10800004005432129,optimal
40,2020-02-13T00:00:00.0,ND-001,133.28,108.28,239.5,246.15164184570312,144.408203125,0.10800004005432129,optimal
40,2020-02-14T00:00:00.0,ND-001,131.82999999999998,106.83,228.7,246.53445434570312,144.1298828125,0.10800004005432129,optimal
40,2020-02-15T00:00:00.0,ND-001,127.37,102.37,232.2,241.14804077148438,144.1244354248047,0.10800004005432129,optimal
40,2020-02-16T00:00:00.0,ND-001,127.86,102.86,232.3,240.85360717773438,144.43191528320312,0.10800004005432129,optimal
41,2020-02-10T00:00:00.0,ND-001,130.5452480934308,108.08,230.5,231.34445190429688,143.9976806640625,0.2910001277923584,optimal
41,2020-02-11T00:00:00.0,ND-001,130.25,105.25,226.4,228.92520141601562,144.04336547851562,0.2910001277923584,optimal
41,2020-02-12T00:00:00.0,ND-001,131.61,106.61,241.2,244.93240356445312,144.49655151367188,0.2910001277923584,optimal
41,2020-02-13T00:00:00.0,ND-001,133.28,108.28,239.5,246.15164184570312,144.408203125,0.2910001277923584,optimal
41,2020-02-14T00:00:00.0,ND-001,131.82999999999998,106.83,228.7,246.53445434570312,144.1298828125,0.2910001277923584,optimal
41,2020-02-15T00:00:00.0,ND-001,127.37,102.37,232.2,241.14804077148438,144.1244354248047,0.2910001277923584,optimal
41,2020-02-16T00:00:00.0,ND-001,127.86,102.86,232.3,240.85360717773438,144.43191528320312,0.2910001277923584,optimal
41,2020-02-17T00:00:00.0,ND-001,127.86,102.86,228.4,244.07879638671875,144.37391662597656,0.2910001277923584,optimal
42,2020-02-11T00:00:00.0,ND-001,118.56218857846315,105.25,226.4,228.29254150390625,143.2452392578125,0.042999982833862305,optimal
42,2020-02-12T00:00:00.0,ND-001,131.61,106.61,241.2,244.93240356445312,144.49655151367188,0.042999982833862305,optimal
42,2020-02-13T00:00:00.0,ND-001,133.28,108.28,239.5,246.15164184570312,144.408203125,0.042999982833862305,optimal
42,2020-02-14T00:00:00.0,ND-001,131.82999999999998,106.83,228.7,246.53445434570312,144.1298828125,0.042999982833862305,optimal
42,2020-02-15T00:00:00.0,ND-001,127.37,102.37,232.2,241.14804077148438,144.1244354248047,0.042999982833862305,optimal
42,2020-02-16T00:00:00.0,ND-001,127.86,102.86,232.3,240.85360717773438,144.43191528320312,0.042999982833862305,optimal
42,2020-02-17T00:00:00.0,ND-001,127.86,102.86,228.4,244.07879638671875,144.37391662597656,0.042999982833862305,optimal
42,2020-02-18T00:00:00.0,ND-001,125.41,100.41,238.0,245.32598876953125,143.53128051757812,0.042999982833862305,optimal
43,2020-02-12T00:00:00.0,ND-001,131.61,106.61,241.2,244.93240356445312,144.49655151367188,0.03399991989135742,optimal
43,2020-02-13T00:00:00.0,ND-001,133.28,108.28,239.5,246.15164184570312,144.408203125,0.03399991989135742,optimal
43,2020-02-14T00:00:00.0,ND-001,131.82999999999998,106.83,228.7,246.53445434570312,144.1298828125,0.03399991989135742,optimal
43,2020-02-15T00:00:00.0,ND-001,127.37,102.37,232.2,241.14804077148438,144.1244354248047,0.03399991989135742,optimal
43,2020-02-16T00:00:00.0,ND-001,127.86,102.86,232.3,240.85360717773438,144.43191528320312,0.03399991989135742,optimal
43,2020-02-17T00:00:00.0,ND-001,127.86,102.86,228.4,244.07879638671875,144.37391662597656,0.03399991989135742,optimal
43,2020-02-18T00:00:00.0,ND-001,125.41,100.41,238.0,245.32598876953125,143.53128051757812,0.03399991989135742,optimal
43,2020-02-19T00:00:00.0,ND-001,125.91,100.91,211.6,219.5903778076172,143.08792114257812,0.03399991989135742,optimal
44,2020-02-13T00:00:00.0,ND-001,133.28,108.28,239.5,246.15164184570312,144.408203125,0.0279998779296875,optimal
44,2020-02-14T00:00:00.0,ND-001,131.82999999999998,106.83,228.7,246.53445434570312,144.1298828125,0.0279998779296875,optimal
44,2020-02-15T00:00:00.0,ND-001,127.37,102.37,232.2,241.14804077148438,144.1244354248047,0.0279998779296875,optimal
44,2020-02-16T00:00:00.0,ND-001,127.86,102.86,232.3,240.85360717773438,144.43191528320312,0.0279998779296875,optimal
44,2020-02-17T00:00:00.0,ND-001,127.86,102.86,228.4,244.07879638671875,144.37391662597656,0.0279998779296875,optimal
44,2020-02-18T00:00:00.0,ND-001,125.41,100.41,238.0,245.32598876953125,143.53128051757812,0.0279998779296875,optimal
44,2020-02-19T00:00:00.0,ND-001,125.91,100.91,211.6,219.5903778076172,143.08792114257812,0.0279998779296875,optimal
44,2020-02-20T00:00:00.0,ND-001,127.01,102.01,242.9,238.1807403564453,144.3047637939453,0.0279998779296875,optimal
45,2020-02-14T00:00:00.0,ND-001,131.82999999999998,106.83,228.7,246.53445434570312,144.1298828125,0.11100006103515625,optimal
45,2020-02-15T00:00:00.0,ND-001,127.37,102.37,232.2,241.14804077148438,144.1244354248047,0.11100006103515625,optimal
45,2020-02-16T00:00:00.0,ND-001,127.86,102.86,232.3,240.85360717773438,144.43191528320312,0.11100006103515625,optimal
45,2020-02-17T00:00:00.0,ND-001,127.86,102.86,228.4,244.07879638671875,144.37391662597656,0.11100006103515625,optimal
45,2020-02-18T00:00:00.0,ND-001,88.95752604267948,100.41,238.0,225.3096466064453,139.02682495117188,0.11100006103515625,optimal
45,2020-02-19T00:00:00.0,ND-001,125.91,100.91,211.6,219.5903778076172,143.08792114257812,0.11100006103515625,optimal
45,2020-02-20T00:00:00.0,ND-001,127.01,102.01,242.9,238.1807403564453,144.3047637939453,0.11100006103515625,optimal
45,2020-02-21T00:00:00.0,ND-001,128.57999999999998,103.58,230.7,236.90911865234375,144.07310485839844,0.11100006103515625,optimal
46,2020-02-15T00:00:00.0,ND-001,127.37,102.37,232.2,241.14804077148438,144.1244354248047,0.5169999599456787,time_limit
46,2020-02-16T00:00:00.0,ND-001,127.86,102.86,232.3,240.85360717773438,144.43191528320312,0.5169999599456787,time_limit
46,2020-02-17T00:00:00.0,ND-001,127.86,102.86,228.4,244.07879638671875,144.37391662597656,0.5169999599456787,time_limit
46,2020-02-18T00:00:00.0,ND-001,125.41,100.41,238.0,245.32598876953125,143.53128051757812,0.5169999599456787,time_limit
46,2020-02-19T00:00:00.0,ND-001,75.91,100.91,211.6,192.76458740234375,135.64915466308594,0.5169999599456787,time_limit
46,2020-02-20T00:00:00.0,ND-001,127.01,102.01,242.9,238.1807403564453,144.3047637939453,0.5169999599456787,time_limit
46,2020-02-21T00:00:00.0,ND-001,128.57999999999998,103.58,230.7,236.90911865234375,144.07310485839844,0.5169999599456787,time_limit
46,2020-02-22T00:00:00.0,ND-001,128.01999999999998,103.02,203.1,214.4769744873047,142.48471069335938,0.5169999599456787,time_limit
47,2020-02-16T00:00:00.0,ND-001,127.86,102.86,232.3,240.85360717773438,144.43191528320312,0.18900012969970703,optimal
47,2020-02-17T00:00:00.0,ND-001,127.86,102.86,228.4,244.07879638671875,144.37391662597656,0.18900012969970703,optimal
47,2020-02-18T00:00:00.0,ND-001,125.41,100.41,238.0,245.32598876953125,143.53128051757812,0.18900012969970703,optimal
47,2020-02-19T00:00:00.0,ND-001,125.91,100.91,211.6,219.5903778076172,143.08792114257812,0.18900012969970703,optimal
47,2020-02-20T00:00:00.0,ND-001,77.01,102.01,242.9,208.18936157226562,137.01683044433594,0.18900012969970703,optimal
47,2020-02-21T00:00:00.0,ND-001,127.7232244458392,103.58,230.7,236.96588134765625,144.03741455078125,0.18900012969970703,optimal
47,2020-02-22T00:00:00.0,ND-001,128.01999999999998,103.02,203.1,214.4769744873047,142.48471069335938,0.18900012969970703,optimal
47,2020-02-23T00:00:00.0,ND-001,128.57,103.57,211.0,221.7600555419922,143.7086944580078,0.18900012969970703,optimal
48,2020-02-17T00:00:00.0,ND-001,127.86,102.86,228.4,244.07879638671875,144.37391662597656,0.0970001220703125,optimal
48,2020-02-18T00:00:00.0,ND-001,125.41,100.41,238.0,245.32598876953125,143.53128051757812,0.0970001220703125,optimal
48,2020-02-19T00:00:00.0,ND-001,125.91,100.91,211.6,219.5903778076172,143.08792114257812,0.0970001220703125,optimal
48,2020-02-20T00:00:00.0,ND-001,127.01,102.01,242.9,238.1807403564453,144.3047637939453,0.0970001220703125,optimal
48,2020-02-21T00:00:00.0,ND-001,78.58,103.58,230.7,213.41598510742188,138.1149139404297,0.0970001220703125,optimal
48,2020-02-22T00:00:00.0,ND-001,127.7232244458392,103.02,203.1,214.51425170898438,142.4714813232422,0.0970001220703125,optimal
48,2020-02-23T00:00:00.0,ND-001,128.57,103.57,211.0,221.7600555419922,143.7086944580078,0.0970001220703125,optimal
48,2020-02-24T00:00:00.0,ND-001,130.63,105.63,248.3,244.70372009277344,145.48129272460938,0.0970001220703125,optimal
